Gene,XGBoostGain
PF3D7_1372000,15.70853113646
PF3D7_1038700,7.573965198454999
PF3D7_1244400,10.7666931
PF3D7_0200300,6.01923084
PF3D7_0102200,0.75
PF3D7_0704100,8.40571594
PF3D7_1355400,7.48791504
PF3D7_1371900,3.476260409
PF3D7_1466400,14.51255823
PF3D7_1214300,14.9028931
PF3D7_1465000,5.1887616983500005
PF3D7_0319300,1.2670730080000001
PF3D7_0301000,18.8051109
PF3D7_1355600,5.613934324824999
PF3D7_1473100,5.017375469999999
PF3D7_0817300,28.5558548
PF3D7_0807000,14.4541645
PF3D7_0104300,3.6298005600000005
PF3D7_0109300,4.592783335
PF3D7_0511000,5.27272701
PF3D7_1245800,8.50601196
PF3D7_0523100,4.670686761344666
PF3D7_1234600,11.5235596
PF3D7_0523000,4.406526315272727
PF3D7_0214400,0.5209441483333334
PF3D7_0935400,8.246544798166665
PF3D7_1348500,5.8501074593333335
PF3D7_0923500,14.1035948
PF3D7_0424800,3.7049250989666667
PF3D7_0605200,11.9802895
PF3D7_1471000,7.06643295
PF3D7_1402700,7.10874746
PF3D7_1131800,24.3224926
PF3D7_1478500,9.00481606
PF3D7_0707600,4.44068378825
PF3D7_1439900,1.6976237811666668
PF3D7_0919500,2.704345626
PF3D7_0405700,7.61450386
PF3D7_1127000,3.25350761
PF3D7_1107700,8.27383291625
PF3D7_1451300,9.194562190666668
PF3D7_0520500,6.089277791
PF3D7_1103200,6.15535545
PF3D7_0831100,7.09630299
PF3D7_0410400,11.810108150000001
PF3D7_1467000,9.24937439
PF3D7_0206600,1.74883986
PF3D7_0514100,13.3287516
PF3D7_1428200,3.022647654155556
PF3D7_1251200,6.08283138
PF3D7_0704000,5.01838017
PF3D7_1205100,4.464423341
PF3D7_1422900,6.31305408
PF3D7_0310200,9.840828542666666
PF3D7_1372100,7.4766117168666675
PF3D7_0516700,8.19408814
PF3D7_1318500,5.324254729
PF3D7_1351600,4.643266932533333
PF3D7_0211600,3.7596051554999996
PF3D7_0833000,1.8688685010000001
