Gene,XGBoostGain
PF3D7_1372000,24.09753711
PF3D7_1246300,24.870122192500002
PF3D7_1347200,10.1521912
PF3D7_1116700,3.87272739
PF3D7_0818400,3.57068523
PF3D7_1219500,3.5157223632
PF3D7_1115600,11.730932549999999
PF3D7_1038700,11.723332884181817
PF3D7_0723500,3.240290254
PF3D7_1113800,17.8890533
PF3D7_0108000,14.8844528
PF3D7_1319000,6.84183121
PF3D7_0813300,7.37134552
PF3D7_0817300,22.46029665
PF3D7_0807000,11.91878035
PF3D7_0100600,0.75
PF3D7_0706100,6.49404014
PF3D7_0100800,1.3190180675
PF3D7_0115600,3.629689137333333
PF3D7_0110600,6.31944466
PF3D7_0932900,8.966318105000001
PF3D7_0923500,5.47691178
PF3D7_0901900,1.9612062
PF3D7_0503200,10.5632935
PF3D7_0303300,10.2069092
PF3D7_0935400,12.786649495
PF3D7_1348500,8.611194959999999
PF3D7_0716000,14.3360796
PF3D7_1001500,4.75071496
PF3D7_0907900,7.962618355
PF3D7_1406700,6.9649632420000005
PF3D7_0903400,5.0501936448333336
PF3D7_0301700,0.655317664
PF3D7_1439900,9.06645775
PF3D7_1231200,7.49381256
PF3D7_0305800,1.163732966
PF3D7_0629700,5.67900276
PF3D7_0805000,18.171996139333334
PF3D7_0523000,7.816804845
PF3D7_0621900,12.8356171
PF3D7_0918800,11.302124
PF3D7_0306300,2.9072108056
PF3D7_0804800,10.0111542
PF3D7_1128400,6.0555954
PF3D7_0101300,0.233716488
PF3D7_0529000,14.2935419
PF3D7_0505900,7.70699501
PF3D7_0211300,3.40707016
PF3D7_0309200,1.13219392
PF3D7_1120500,20.18397235
PF3D7_0218600,13.723068336666666
PF3D7_1411900,7.448629686666666
PF3D7_0702400,9.3820076
PF3D7_0709600,5.48166609
PF3D7_0206500,6.20693016
PF3D7_1449700,8.33876419
PF3D7_0211600,7.39637184
PF3D7_0500100,7.33918047
PF3D7_1212200,8.62073135
PF3D7_0516000,2.58894658
PF3D7_0403900,1.86234915
PF3D7_0408000,9.11454773
PF3D7_0725200,5.52062988
PF3D7_0410400,4.50337219
PF3D7_0915900,1.2338275701666666
PF3D7_1107700,7.47195374188889
PF3D7_0200700,10.4219551
PF3D7_1348600,9.72104263
PF3D7_1343400,6.2953087100000005
PF3D7_1317700,12.0623398
PF3D7_0902600,5.49158299
PF3D7_1443900,17.4334049
PF3D7_0720300,6.075788762666665
PF3D7_1408600,7.43438864
PF3D7_0905000,4.46476221
PF3D7_1405100,5.46210909
PF3D7_1478500,8.25111961
PF3D7_1001000,3.5013617855
PF3D7_0407300,2.97965336
PF3D7_1400400,4.444642066
PF3D7_0107100,0.843297303
PF3D7_1102500,16.876841565
PF3D7_0723600,13.095932
PF3D7_0711700,6.122126731
PF3D7_1023900,8.13314056
PF3D7_1017700,4.70095158
PF3D7_1409700,6.29709625
PF3D7_1419700,5.64075708
PF3D7_1203200,4.544269689
PF3D7_1244800,7.38861275
PF3D7_0509900,3.1476613149999997
PF3D7_1242100,5.38508892
PF3D7_0727800,6.55544758
PF3D7_0202000,10.724229403333332
PF3D7_1220900,8.59062386
PF3D7_0833000,10.2786427
PF3D7_0417600,5.223741295
PF3D7_1318400,8.84160423
PF3D7_0718900,3.3307163725000004
PF3D7_1357200,2.99890137
PF3D7_1013100,9.141630963333332
PF3D7_1206200,11.4959183
PF3D7_1143000,6.77806711
PF3D7_0622500,7.533170699999999
PF3D7_0719900,8.46957207
PF3D7_0220400,4.892607925
PF3D7_0824000,2.73177385
PF3D7_0527600,3.4362325646666663
PF3D7_1233700,4.39464903
PF3D7_1455000,2.44035268
PF3D7_0409000,5.24970245
PF3D7_1365700,2.80265307
PF3D7_1455100,7.7649546175
PF3D7_1228400,8.04115105
PF3D7_0927900,5.03783321
PF3D7_1435100,4.65434504
PF3D7_1439300,10.116334
PF3D7_1472100,9.35224342
PF3D7_1347100,6.99366856
PF3D7_0406200,14.1597061
PF3D7_0602100,8.08924103
PF3D7_0917700,4.667546275
PF3D7_1208000,6.59400177
PF3D7_0910100,12.5724516
PF3D7_1000400,7.4481678
PF3D7_0806100,1.30454159
PF3D7_1040600,5.43035126
PF3D7_1430400,10.7841063
PF3D7_0916200,5.2313652
PF3D7_1428400,6.885013819999999
PF3D7_1239200,7.13000393
PF3D7_1114900,6.74009705
PF3D7_1010000,4.650568485
PF3D7_0502800,3.57693386
PF3D7_0830600,4.15864372
PF3D7_0532100,3.89822102
PF3D7_0202700,1.56162882
PF3D7_0514800,9.134523675
PF3D7_0727700,6.160986846666667
PF3D7_0531700,4.8645415895
PF3D7_0207400,6.25583076
PF3D7_1201400,2.4628030372500005
PF3D7_0823200,9.98932935
PF3D7_1413100,4.748216155
PF3D7_0806900,7.87010765
PF3D7_0820800,8.57808113
PF3D7_0700400,1.984752323
PF3D7_1448100,4.883167745
PF3D7_1348100,4.453125
PF3D7_1245300,10.445678049999998
PF3D7_1010700,8.14831972
PF3D7_0931200,5.77304268
PF3D7_0900700,1.28909552
PF3D7_0817600,2.69150543
PF3D7_1408500,10.5294571
PF3D7_1211500,7.81766987
PF3D7_0711200,8.7138958
PF3D7_0206300,10.3477688
PF3D7_0610400,4.94257593
PF3D7_0704600,0.871473789
PF3D7_0803700,2.69081736
PF3D7_1408300,8.55264664
PF3D7_0716800,3.5004952
PF3D7_1129900,6.69334793
PF3D7_1315100,8.98400116
PF3D7_1131200,4.65627813
PF3D7_0315200,2.97251511
PF3D7_0321600,2.24590468
PF3D7_1458100,5.95629883
PF3D7_0221000,2.5198777910000003
PF3D7_1325600,5.206761360000001
PF3D7_1333400,0.194516182
PF3D7_0818600,0.52187005815
PF3D7_1429900,6.424342164
PF3D7_0832700,4.707407476499999
PF3D7_0913100,7.55271912
PF3D7_1107200,6.40173626
PF3D7_1432200,5.17394257
PF3D7_1339900,0.78248213
PF3D7_0926700,0.2850460122
PF3D7_1203000,8.73446465
PF3D7_0314700,8.49966145
PF3D7_1367800,4.73043108
PF3D7_0313200,3.067168115
PF3D7_0825800,5.02496612
PF3D7_1348700,6.950744630000001
PF3D7_0411500,3.33347076
PF3D7_1247300,4.243515333333333
PF3D7_0712900,7.69804382
PF3D7_0721700,4.9029645933333335
PF3D7_1404900,4.88360882
PF3D7_1447800,6.55599905
PF3D7_0929300,8.8047142
PF3D7_1141500,1.5811402815
PF3D7_1106600,0.982696652
PF3D7_0713200,3.2159345853333328
PF3D7_1207900,5.13434601
PF3D7_0203500,1.1900475
PF3D7_0219200,5.26383972
PF3D7_1327200,3.58461237
PF3D7_0518700,0.585775852
PF3D7_1002300,4.86379719
PF3D7_0724600,1.33836293
PF3D7_1141900,3.37909651
PF3D7_1213200,7.116890078
PF3D7_1242600,4.92964481315
PF3D7_0632400,7.61061859
PF3D7_1340000,6.73463774
PF3D7_0715400,2.7635563590000003
PF3D7_1224900,7.58047295
PF3D7_0219500,4.09109688
PF3D7_1450900,4.82601357
PF3D7_0415700,5.35102654
PF3D7_0928800,1.11397517
PF3D7_0616400,0.338701248
PF3D7_1129800,11.029466471666666
PF3D7_0218700,4.962257066666667
PF3D7_0711100,3.77017975
PF3D7_1413600,0.740982533
PF3D7_0509200,2.30781364
PF3D7_0405300,4.32483292
PF3D7_0405400,2.42672729
PF3D7_0607900,2.06684494
PF3D7_1328400,7.498483279125001
PF3D7_1314800,6.462358
PF3D7_0114900,3.9072958
PF3D7_0716400,5.95094299
PF3D7_0710500,3.26010299
PF3D7_0617600,4.538804055
PF3D7_0717500,0.998004795
PF3D7_0520000,4.8992815
PF3D7_0828000,0.829672694
PF3D7_0623800,7.25767517
PF3D7_1110200,6.5069313
PF3D7_0520500,4.009841363333333
PF3D7_0500300,3.254666445
PF3D7_0509700,3.14311171
PF3D7_0807400,0.945289373
PF3D7_0923700,3.0045397300000003
PF3D7_0505800,2.42456555
PF3D7_1209900,1.0630976575
PF3D7_1037600,4.77037382
PF3D7_1419600,3.29287624
PF3D7_0310700,0.954847513
PF3D7_1212100,6.8861565633333335
PF3D7_1342300,2.422064066666667
PF3D7_1359800,2.8758939185
PF3D7_1126900,3.74833202
PF3D7_0830800,3.0945358992000003
PF3D7_0818300,3.76706314
PF3D7_0530300,2.46760941
PF3D7_1458700,4.165078876666667
PF3D7_0415500,5.46316195
PF3D7_0312300,0.743555546
PF3D7_0723200,6.38020897
PF3D7_1221800,2.964667085
PF3D7_0902900,1.80142534
PF3D7_0800300,4.10013604
PF3D7_1350500,5.34769058
PF3D7_0630000,3.30774689
PF3D7_0215700,2.15120316
PF3D7_1001800,0.767854989
PF3D7_0508600,2.29164743
PF3D7_1219700,4.121022226666667
PF3D7_0517800,2.33645725
PF3D7_1243400,4.808653835
PF3D7_1473300,2.29554972
PF3D7_1233400,5.2222538
PF3D7_0526700,4.53434086
PF3D7_1406300,3.0304975499999998
PF3D7_1133600,4.443330368
PF3D7_1223800,4.32209635
PF3D7_1033100,6.86202002
PF3D7_1249500,5.21819059
