Gene,XGBoostGain
PF3D7_1408400,0.058963716
PF3D7_1472100,2.44499683
PF3D7_1358600,1.34925532
PF3D7_1009500,0.320699945
PF3D7_0114900,1.8715964853333336
PF3D7_0600400,1.28246096
PF3D7_1433700,1.568077685
PF3D7_0608200,1.208455175
PF3D7_1306000,0.362366199
PF3D7_0719700,2.9828577
PF3D7_0706700,1.94028914
PF3D7_0205900,0.734557688
PF3D7_0209300,0.45156467
PF3D7_0622300,3.81096721
PF3D7_1132900,1.73158264
PF3D7_1327300,1.39017677
PF3D7_0323300,2.35619235
PF3D7_0710200,2.19332504
PF3D7_0826900,1.9694742
PF3D7_0602300,1.53268695
PF3D7_1447100,2.12785053
PF3D7_1213800,0.432133317
PF3D7_1453900,1.03992891
PF3D7_0221500,1.15061951
PF3D7_0413400,2.87937355
PF3D7_0621700,1.34361672
PF3D7_1306900,0.364003867
PF3D7_1122300,0.826920748
PF3D7_1242400,2.36865759
PF3D7_1459700,2.40557671
PF3D7_0615800,0.29973191
PF3D7_0514700,2.05402899
PF3D7_0200400,0.163995147
PF3D7_0304500,2.85907888
PF3D7_0629500,2.77706742
PF3D7_1205100,2.25280428
PF3D7_0301800,0.143636167
PF3D7_0528300,1.05551481
PF3D7_1369000,3.25314093
PF3D7_1029500,1.0774076
PF3D7_0202000,2.70641041
PF3D7_0525700,3.26745415
PF3D7_1317500,1.13399887
PF3D7_0707700,0.198126197
PF3D7_1366900,1.10742247
PF3D7_1356400,2.03786707
PF3D7_0924400,2.25978422
PF3D7_0503900,2.12035489
PF3D7_0304000,0.196840823
PF3D7_1353200,1.54754782
PF3D7_0808100,2.57350993
PF3D7_1350600,2.41002965
PF3D7_1017100,1.07288289
PF3D7_0827800,2.29579401
PF3D7_1000600,0.241217732
PF3D7_0217200,1.83824778
PF3D7_1214100,0.301122189
PF3D7_0309100,0.164809704
PF3D7_0830800,2.316136081666667
PF3D7_1248700,2.5466361
PF3D7_0424800,1.15333951
PF3D7_1355400,0.71373713
PF3D7_0514500,0.987496734
PF3D7_0600300,2.71340084
PF3D7_0211700,3.2161901
PF3D7_1254400,0.969674945
PF3D7_0620200,2.37952423
PF3D7_0223500,0.891228795
PF3D7_0807800,0.799672961
PF3D7_0423900,0.363618225
PF3D7_0201400,2.56679726
PF3D7_0413200,1.5931859
PF3D7_0301700,0.0687023252
PF3D7_0703300,0.544509053
PF3D7_1111100,1.33893442
PF3D7_0500600,0.922739029
PF3D7_0614900,0.524413586
PF3D7_1458500,0.430233479
PF3D7_1470700,1.118116676
PF3D7_1143200,1.59663582
PF3D7_0215900,0.21993725
PF3D7_1217300,2.13299096
PF3D7_0324400,1.36896825
PF3D7_0409500,1.25451398
PF3D7_0313200,1.03168082
PF3D7_0531400,1.7787981
PF3D7_0511600,0.345573395
PF3D7_0909600,0.487972379
PF3D7_0409300,1.90715122
PF3D7_1305100,1.0621701785
PF3D7_1313700,0.399899364
PF3D7_0207900,1.32416403
PF3D7_0416000,1.03088522
PF3D7_1330700,1.85547543
PF3D7_0915100,1.65712643
PF3D7_1219600,0.799546659
PF3D7_0408100,2.74043512
PF3D7_1454900,0.785494924
PF3D7_0921900,2.42192078
PF3D7_0218500,1.5005451459999999
PF3D7_0527500,1.26706481
PF3D7_1124600,0.0419986062
PF3D7_1239500,1.43629885
PF3D7_1439400,0.802726746
PF3D7_1361200,0.477248669
PF3D7_1138100,0.224417329
PF3D7_1367300,0.727100134
PF3D7_1355600,2.08525276
PF3D7_1350300,2.31520319
PF3D7_1367600,2.62985277
PF3D7_0105300,0.415589809
PF3D7_0923400,1.00586069
PF3D7_1320800,0.721437573
PF3D7_1104500,1.0067987346666667
PF3D7_1472000,1.24485207
PF3D7_0505400,0.530213356
PF3D7_1239800,0.534776032
PF3D7_1240300,0.329906821
PF3D7_1109200,2.50617957
PF3D7_0615700,2.21173525
PF3D7_1015800,1.28692925
PF3D7_0725700,1.8295114
PF3D7_1121200,1.123082908
PF3D7_0706400,1.8782115
PF3D7_1315400,1.06559849
PF3D7_0710800,0.868581474
PF3D7_1030500,0.513196707
PF3D7_1428200,2.04182005
PF3D7_0308200,0.821439147
PF3D7_1124300,0.0361034572
PF3D7_0503600,0.467438936
PF3D7_0106000,1.69741488
PF3D7_1238900,1.58775806
PF3D7_1366600,0.563110292
PF3D7_1103300,0.418168843
PF3D7_1241500,1.49685681
PF3D7_0525600,1.10702407
PF3D7_1249700,0.782361329
PF3D7_1440400,0.823358536
PF3D7_0623500,2.9259634
PF3D7_1308700,1.7368331
PF3D7_1373300,0.23466143
PF3D7_0519200,2.25387049
PF3D7_1225200,1.44809961
PF3D7_0927700,1.43408811
PF3D7_1024600,1.76944947
PF3D7_0501700,0.309258491
PF3D7_1372600,0.186467975
PF3D7_0509900,0.673808098
PF3D7_1463400,0.137374401
PF3D7_0921200,1.84494948
PF3D7_0934200,1.96533549
PF3D7_0102400,1.0460999
PF3D7_1316500,0.939707279
PF3D7_0903800,1.80820894
PF3D7_0510000,1.09438956
PF3D7_1020000,0.386005402
PF3D7_0806900,1.869252865
PF3D7_0511400,1.199939665
PF3D7_0100800,0.817098081
PF3D7_1247800,0.865143418
PF3D7_1150400,2.2898736
PF3D7_0912800,1.33713174
PF3D7_0806200,1.56202936
PF3D7_0723600,1.36447763
PF3D7_1407500,1.4716669729999998
PF3D7_1364700,1.10069227
PF3D7_0920400,0.109803364
PF3D7_0305800,0.302220821
PF3D7_1470600,1.69205976
PF3D7_1445200,0.784917116
PF3D7_0102100,0.865559697
PF3D7_1023900,2.05716991
PF3D7_1456300,0.194095075
PF3D7_1007700,1.17527819
PF3D7_1413600,1.54673147
PF3D7_0629000,1.06442904
PF3D7_0816900,0.9408499
PF3D7_1112500,0.91807282
PF3D7_0113700,0.230809063
PF3D7_1142000,1.69256687
PF3D7_0719100,1.68793893
PF3D7_0531300,1.41111183
PF3D7_1478400,0.230831981
PF3D7_1464100,1.14105153
PF3D7_0100200,0.968158841
PF3D7_1346500,0.27737087
PF3D7_1309100,1.28567278
PF3D7_1439900,1.68046689
PF3D7_1251800,1.087324381
PF3D7_1149200,0.257230371
PF3D7_1221400,0.92583859
PF3D7_1421600,0.690996289
PF3D7_1237800,1.4036597
PF3D7_0906500,0.14297682
PF3D7_1462900,1.12414026
PF3D7_0200500,0.180376053
PF3D7_1212100,1.441892505
PF3D7_1120800,1.68543714
PF3D7_0627900,0.631480634
PF3D7_1025900,0.684636593
PF3D7_0904200,0.554673076
PF3D7_1220000,0.0333074667
PF3D7_0306700,0.819180012
PF3D7_1315000,0.654870033
PF3D7_0517900,1.7455079549999999
PF3D7_0612000,1.53613126
PF3D7_1247200,0.301915109
PF3D7_0922800,1.49570119
PF3D7_1450000,1.49121475
PF3D7_1113400,0.813937545
PF3D7_0727700,1.52961755
PF3D7_1367000,1.12242007
PF3D7_1236300,0.0997459888
PF3D7_0106500,0.746834755
PF3D7_1331600,2.05440116
PF3D7_1225400,1.68100107
PF3D7_0406700,2.10745454
PF3D7_1118000,0.516327977
PF3D7_1448600,1.31779766
PF3D7_0721300,0.291231453
PF3D7_0419300,1.67974639
PF3D7_1008100,1.57690525
PF3D7_0402600,1.24438715
PF3D7_0617600,0.746613741
PF3D7_1002700,0.257280141
PF3D7_1347200,0.49858465799999996
PF3D7_1346400,0.206966549
PF3D7_0728900,1.49288177
PF3D7_0403600,0.988908172
PF3D7_0833200,0.966775715
PF3D7_0722000,1.45573306
PF3D7_1431300,0.0873758048
PF3D7_0925200,1.20984435
PF3D7_0710700,1.29549599
PF3D7_1240100,0.204371467
PF3D7_1121400,0.362300992
PF3D7_0316100,1.60353363
PF3D7_0930700,1.07815528
PF3D7_0626800,1.42142916
PF3D7_0421100,0.59756434
PF3D7_0411400,0.751119137
PF3D7_0807500,1.36294556
PF3D7_0935500,0.586146474
PF3D7_0828300,0.0776755214
PF3D7_0312100,0.463768482
PF3D7_1013100,1.69625068
PF3D7_0820300,1.22711134
PF3D7_1479200,0.132873729
PF3D7_0708600,1.24943805
PF3D7_0413600,1.18009162
PF3D7_1429100,1.12587976
PF3D7_1211000,0.737771034
PF3D7_0729200,0.159930944
PF3D7_1468200,0.0274140649
PF3D7_1223000,1.28359723
PF3D7_1306800,0.923118353
PF3D7_1478100,0.422936678
PF3D7_0324500,0.0479938984
PF3D7_1312000,1.16184139
PF3D7_1250400,1.1083225
PF3D7_0721200,1.1286335
PF3D7_0308700,0.367163181
PF3D7_1449500,0.997172594
PF3D7_1342500,0.615299344
PF3D7_0801500,0.185472324
PF3D7_1373500,1.47366381
PF3D7_0629600,0.56340152
PF3D7_1418900,0.603568733
PF3D7_0823200,0.2079916
PF3D7_1439000,1.09926057
PF3D7_0910800,1.28570867
PF3D7_0514000,0.869462967
PF3D7_0808000,0.049412325
PF3D7_0805200,0.125314727
PF3D7_0311700,0.171294689
PF3D7_0626600,0.22298871
PF3D7_1213700,1.26626825
PF3D7_0307300,0.281717837
PF3D7_1346300,0.489464015
