Gene,XGBoostGain
PF3D7_1466400,7.687160802584286
PF3D7_1239200,4.9037376757499995
PF3D7_1334500,6.37664604
PF3D7_1422700,1.9567542204
PF3D7_0322800,0.0273859501
PF3D7_1235300,6.30609894
PF3D7_1142600,4.334401135
PF3D7_0930300,5.85132074
PF3D7_0522100,2.733867645
PF3D7_1218300,18.634861
PF3D7_0820400,5.5920051420000005
PF3D7_1403300,4.17379856
PF3D7_1343300,3.8934007900000003
PF3D7_0923500,10.6519604
PF3D7_1408400,4.978479074999999
PF3D7_1333400,3.5541715625
PF3D7_0730300,10.575058
PF3D7_1252300,8.10678291
PF3D7_1121400,3.60980844
PF3D7_0303400,0.496613026
PF3D7_0322600,5.079102815000001
PF3D7_0703700,5.774348883333334
PF3D7_0901700,7.18697548
PF3D7_0830800,2.2031549865
PF3D7_0806000,4.65328741
PF3D7_0820600,7.32585144
PF3D7_1130800,2.77924752
PF3D7_0317600,2.8595680299999997
PF3D7_1133600,4.2027267139
PF3D7_1223600,4.7428031
PF3D7_1248000,1.84761453
PF3D7_0206600,1.1527960275
PF3D7_1317200,10.1725426
PF3D7_1428300,5.37147284
PF3D7_1469200,4.52745378
PF3D7_1315100,3.473695052
PF3D7_0935400,3.499302784833334
PF3D7_1009000,2.9859632550000006
PF3D7_0925900,2.18699479
PF3D7_1458100,4.8988947849999995
PF3D7_0221000,4.20449829
PF3D7_0107700,1.03487635
PF3D7_1441800,0.180813313
PF3D7_1406700,6.5415619205
PF3D7_1477000,7.40283489
PF3D7_1024400,5.37946033
PF3D7_0714400,1.17114162
PF3D7_1429900,2.549835443333333
PF3D7_0200600,1.4304188784999998
PF3D7_1328400,7.351765604712499
PF3D7_1253000,11.5197115
PF3D7_1219700,9.4386425
PF3D7_1237600,5.24665833
PF3D7_1476700,4.531256975
PF3D7_1367900,3.362589896
PF3D7_1428100,3.52580452
PF3D7_0627900,6.98005676
PF3D7_0322000,7.01083374
PF3D7_1312100,2.93363571
PF3D7_1110200,10.002795705
PF3D7_1232700,4.6346495149999996
PF3D7_1364100,4.66217995
PF3D7_1129800,7.015216377166666
PF3D7_1301600,6.03900146
PF3D7_1350500,5.40511322
PF3D7_0420100,4.19021606
PF3D7_1437800,2.015393495
PF3D7_0617700,1.285950245
PF3D7_0416400,2.96322489
PF3D7_0801800,4.5960743115
PF3D7_1313700,7.41602612
PF3D7_1019300,3.24571609
PF3D7_1245800,3.5099268
PF3D7_1218900,7.3174839
PF3D7_0710000,0.471871495
PF3D7_0814100,3.448260783
PF3D7_1013800,6.49616241
PF3D7_0710200,3.70335531
PF3D7_0414800,4.87606335
PF3D7_1230100,4.9236598
PF3D7_1462600,3.384009065666667
PF3D7_0630000,3.109748363333333
PF3D7_0101300,0.880289316
PF3D7_1013100,3.9881823861666668
PF3D7_0617600,2.57140639195
PF3D7_1255200,1.501661553
PF3D7_1404800,10.6523571
PF3D7_1318600,5.37264109
PF3D7_0707300,4.46578884
PF3D7_0917000,4.56821632
PF3D7_0902100,3.40363312
PF3D7_1449600,2.45725536
PF3D7_1136200,3.56661415
PF3D7_1252200,0.990293503
PF3D7_0525700,2.2918431718333334
PF3D7_1345500,4.96854019
PF3D7_0706700,5.35528851
PF3D7_0915600,4.690752985
PF3D7_1007900,2.88924599
PF3D7_1037600,3.41081715
PF3D7_1129100,11.815234186666666
PF3D7_0818600,4.999633828333333
PF3D7_0807100,6.37053537
PF3D7_0722800,6.38566065
PF3D7_0524200,2.1827092189500004
PF3D7_1338200,3.84874277175
PF3D7_1018900,4.03273916
PF3D7_1231600,6.962772620000001
PF3D7_0205500,5.76237011
PF3D7_1242600,3.033748746666667
PF3D7_0514100,2.00551844
PF3D7_1113800,2.9930765223333338
PF3D7_1145100,6.28461742
PF3D7_0625200,6.08929062
PF3D7_0814200,3.86410522
PF3D7_1008700,1.94032383
PF3D7_0629300,2.5315451015
PF3D7_1244900,0.875933886
PF3D7_1331600,5.571928379999999
PF3D7_0301300,3.468537625
PF3D7_0516100,6.47794628
PF3D7_1254400,4.02854061
PF3D7_0900500,8.27447128
PF3D7_1421500,6.78887939
PF3D7_0414400,5.25491095
PF3D7_1222600,6.12783146
PF3D7_0608200,2.85583508
PF3D7_1024000,1.48320389
PF3D7_0621600,0.878515244
PF3D7_0200400,5.916049
PF3D7_1444800,4.32530975
PF3D7_1306600,2.79890108
PF3D7_1224500,3.59844971
PF3D7_1236000,0.939415097
PF3D7_1246300,12.6643963
PF3D7_0918800,6.49975586
PF3D7_1410500,1.25616503
PF3D7_1355400,4.79212952
PF3D7_1448700,3.52977371
PF3D7_0505200,1.37873614
PF3D7_0411700,3.49052835
PF3D7_1136100,2.16850829
PF3D7_0929500,3.28059709
PF3D7_1120000,0.121121407
PF3D7_0515200,3.805256135
PF3D7_1340500,5.21584702
PF3D7_0102900,3.93455124
PF3D7_0721000,1.26140213
PF3D7_0221700,0.848380865
PF3D7_0903400,3.624755352666666
PF3D7_0906100,1.462625681
PF3D7_1229000,5.98116779
PF3D7_0909700,6.98929453
PF3D7_1466700,5.95379257
PF3D7_0218700,4.97093582
PF3D7_0402000,3.0992105
PF3D7_0415700,1.782437711
PF3D7_1217800,3.0880394
PF3D7_0211600,1.85943604
PF3D7_0114900,2.3268713377499997
PF3D7_0113800,5.64189816
PF3D7_1143000,0.85834235
PF3D7_1301500,5.16305828
PF3D7_0401800,1.549206316
PF3D7_0206800,4.823070405
PF3D7_0102300,5.9180069
PF3D7_0920100,2.9050443195
PF3D7_0917700,4.35310125
PF3D7_1010200,5.41737461
PF3D7_1139800,2.53139782
PF3D7_0720900,1.9680285455
PF3D7_1467300,3.2930872442499997
PF3D7_1006700,2.53330612
PF3D7_1407000,2.73950195
PF3D7_1218100,1.6470032915000001
PF3D7_1430400,3.98382497
PF3D7_1427800,3.80565023
PF3D7_1202200,0.288868323
PF3D7_1127400,2.56533527
PF3D7_0213700,6.4420886049999995
PF3D7_0925500,4.78357697
PF3D7_1221600,2.5978061366
PF3D7_1401800,3.00251436
PF3D7_0922700,3.53463745
PF3D7_1232900,0.507033646
PF3D7_0306300,4.114656095
PF3D7_0823200,7.11072063
PF3D7_1402200,1.5245026659999998
PF3D7_1346500,4.60344982
PF3D7_0730900,1.8451086824
PF3D7_1313500,2.23442316
PF3D7_0504600,4.76867485
PF3D7_1020300,4.31247139
PF3D7_0700400,1.22438908
PF3D7_1204400,0.405307591
PF3D7_0408100,6.42356586
PF3D7_1425200,4.88120413
PF3D7_0410600,2.861999275
PF3D7_1006200,2.998080015
PF3D7_0929700,1.835383234
PF3D7_1421300,2.89763927
PF3D7_1413200,3.2179127204999998
PF3D7_1334600,5.70045853
PF3D7_1228100,1.71857333
PF3D7_1451300,4.92426872
PF3D7_1115000,7.10364723
PF3D7_0205100,2.7029121598571426
PF3D7_1000700,2.70570683
PF3D7_1353000,2.19079924
PF3D7_1451700,1.27206135
PF3D7_0313200,1.8243517456666665
PF3D7_1333000,0.497910976
PF3D7_0519100,2.5960801855
PF3D7_1230000,4.93037987
PF3D7_0217500,0.190328658
PF3D7_1308600,1.963433594
PF3D7_0724000,0.867845178
PF3D7_0928600,3.5538980933333337
PF3D7_1223800,3.1711348040000003
PF3D7_0202000,3.7870411850000005
PF3D7_1354700,2.42590714
PF3D7_0823300,3.53738546
PF3D7_0518900,1.147688271
PF3D7_1368300,1.1457057
PF3D7_1248400,4.838101325
PF3D7_1472800,4.31103897
PF3D7_1422500,1.2519779039999999
PF3D7_1202600,3.67289448
PF3D7_1226700,3.91599536
PF3D7_1421400,1.0277436281999999
PF3D7_1206800,3.01375436725
PF3D7_0806600,1.8087397413333333
PF3D7_0822600,3.67439079
PF3D7_1349500,2.52514935
PF3D7_0819500,4.36413002
PF3D7_1337200,3.75391865
PF3D7_0516800,4.048504595
PF3D7_0513700,2.12484455
PF3D7_1003400,0.10509029
PF3D7_0413400,1.6217827892200003
PF3D7_0621700,3.34811521
PF3D7_1469800,0.310877323
PF3D7_1366500,1.01164722
PF3D7_0200200,3.2623037100000003
PF3D7_0305900,4.24233341
PF3D7_0719300,0.051850915
PF3D7_1357400,2.34153175
PF3D7_0104800,0.272354364
PF3D7_1338400,0.982877731
PF3D7_1359800,3.011234545
PF3D7_0830300,2.15176654
PF3D7_1211100,1.96987081
PF3D7_1206700,2.3561551295000003
PF3D7_1103400,3.89295673
PF3D7_1243700,2.06711745
PF3D7_0107400,0.789951026
PF3D7_1405000,2.78392029
PF3D7_0110400,1.05576956
PF3D7_1307000,2.14853668
PF3D7_0106900,3.81871223
PF3D7_1235900,1.93784451
PF3D7_0708100,1.27707314
PF3D7_0401500,3.37696838
PF3D7_1020500,0.844186604
PF3D7_0828800,2.5530715
PF3D7_0812200,0.856980874
PF3D7_1108500,5.56180382
PF3D7_1420000,5.11590767
PF3D7_0623400,3.28756523
PF3D7_0324900,4.13163185
PF3D7_1118900,5.01506042
PF3D7_0631800,2.35231018
PF3D7_1455600,3.70535755
PF3D7_1244200,5.36101627
PF3D7_0723200,1.51854849
PF3D7_1139100,1.50698495
PF3D7_1306700,2.4474001525
PF3D7_0913200,1.61890876
PF3D7_0826400,3.28578568
PF3D7_1442000,2.1654404329999997
PF3D7_1115600,4.143036725
PF3D7_0421100,1.7788716453333333
PF3D7_1346600,3.21003532
PF3D7_0402600,1.99958861
PF3D7_0313600,2.6261605610000003
PF3D7_0715000,1.05348539
PF3D7_0619500,4.41428947
PF3D7_1242500,1.22895575
PF3D7_0508200,0.5079534354999999
PF3D7_1473100,2.92825699
PF3D7_1414600,3.2191223205000004
PF3D7_0311200,2.99941826
PF3D7_0509900,0.1828327922
PF3D7_0810800,3.30285835
PF3D7_0502000,2.27263641
PF3D7_1411900,2.580237403
PF3D7_0300500,3.82623839
PF3D7_1418200,2.06023884
PF3D7_0102400,4.69610119
PF3D7_0114800,3.5028553
PF3D7_1240300,1.7391818469999998
PF3D7_0717600,3.27439213
PF3D7_0219500,1.3614683155
PF3D7_0818400,0.514689684
PF3D7_1032100,2.56202507
PF3D7_1300200,1.08220124
PF3D7_1439500,2.6677494
PF3D7_1115700,1.14861917
PF3D7_0815900,1.85172546
PF3D7_1433400,0.85313797
PF3D7_1410200,1.13645363
PF3D7_0512800,5.18616724
PF3D7_0720000,4.22293091
PF3D7_0310800,1.63405704
PF3D7_1480100,2.51245928
PF3D7_1357800,2.81704283
PF3D7_1458200,1.198903442295
PF3D7_0107000,0.373674989
PF3D7_0313900,3.64276505
PF3D7_0207900,2.44874763
PF3D7_1431100,0.825650602
PF3D7_1447500,2.14461571
PF3D7_0220800,2.52879667
PF3D7_1300700,1.556574108
PF3D7_1003900,2.1899888165
PF3D7_1242000,2.13519573
PF3D7_1413600,0.469891667
PF3D7_1409300,2.41841888
PF3D7_0625700,1.1626908165
PF3D7_1308400,1.07398963
PF3D7_0422300,0.476603121
PF3D7_1020000,2.89630222
PF3D7_0907900,5.85478592
PF3D7_0613400,2.79841423
PF3D7_0504000,0.348843038
PF3D7_1454500,3.73263788
PF3D7_0516200,1.12512851
PF3D7_1417700,2.88155818
PF3D7_1030500,2.037641705
PF3D7_0609400,1.59316111
PF3D7_1363800,2.16104436
PF3D7_1211300,1.39131379
PF3D7_1406800,2.96962738
PF3D7_0704500,0.945835173
PF3D7_0409700,1.2459160065
PF3D7_0709300,1.4129367059333333
PF3D7_1009200,2.4514868456666665
PF3D7_0611900,2.2758403995000003
PF3D7_0714500,1.99278069
PF3D7_1010800,1.00992417
PF3D7_0602300,2.87514544
PF3D7_0303600,2.37087679
PF3D7_0824800,2.6843069484999997
PF3D7_0307800,2.76346684
PF3D7_1446200,1.6108774596255557
PF3D7_0504400,2.42629766
PF3D7_1318200,2.35723495
PF3D7_1114800,0.507672489
PF3D7_1248800,0.709533691
PF3D7_0508300,3.64961267
PF3D7_0517000,2.13405359
PF3D7_1104600,2.1132679
PF3D7_1005400,1.20316017
PF3D7_0411400,2.58968663
PF3D7_0717300,1.83353698
PF3D7_1437300,0.732732177
PF3D7_1022300,3.48435116
PF3D7_0614300,3.89653683
PF3D7_0319100,3.47665691
PF3D7_1027800,3.21034861
PF3D7_1106400,2.29757321
PF3D7_1369500,1.72341001
PF3D7_0420000,2.817091705
PF3D7_1012000,1.5410220645000001
PF3D7_1349100,2.69295168
PF3D7_1372400,1.51358759
PF3D7_1248500,0.628709869
PF3D7_1249100,2.55107117
PF3D7_0906500,2.58619499
PF3D7_0510000,1.05942631
PF3D7_0415300,2.37802887
PF3D7_1319000,1.64867592
PF3D7_1125100,0.8576414609999999
PF3D7_1464500,0.72555238
PF3D7_1454000,3.13550496
PF3D7_1416100,2.98252058
PF3D7_1427900,2.08956242
PF3D7_0914000,0.495610476
PF3D7_1247200,3.6706417800000004
PF3D7_1458500,1.5249058
PF3D7_1002600,2.1093446433333334
PF3D7_0422100,3.88168049
PF3D7_1443900,2.82684255
PF3D7_1317700,2.111668705
PF3D7_1029500,1.55688691
PF3D7_1108200,2.34916687
PF3D7_1330300,1.4658308
PF3D7_0815600,1.1688178185
PF3D7_1400200,1.81282127
PF3D7_0812400,1.32128525
PF3D7_0922200,2.20052934
PF3D7_1414900,0.54979974
PF3D7_0718900,1.45185614
PF3D7_0518400,1.64864933
PF3D7_1011100,1.176537215
PF3D7_0900300,1.41084337
PF3D7_0308600,0.9442155375
PF3D7_0928700,3.04479599
PF3D7_1338300,2.80047607
PF3D7_1468300,1.70755708
PF3D7_1135300,0.235735297
PF3D7_1360100,3.01413727
PF3D7_0725200,1.51968789
PF3D7_1212100,0.540810257
PF3D7_1346400,1.47691059
PF3D7_0822800,0.15023163
PF3D7_0309600,2.65288162
PF3D7_1466300,0.63597244
PF3D7_0108500,0.0874744952
PF3D7_0702600,2.12494469
PF3D7_0712900,1.5821788300000001
PF3D7_1465300,2.9602685
PF3D7_1033500,1.82538509
PF3D7_0932200,1.67938328
PF3D7_0827400,1.87783527
PF3D7_1243300,1.285225947
PF3D7_1436200,2.39248514
PF3D7_0115600,2.56587505
PF3D7_0933900,2.52539825
PF3D7_1367000,0.0545834452
PF3D7_1401300,3.56817269
PF3D7_0201900,4.06716299
PF3D7_0813800,2.8653307
PF3D7_1403700,2.05056214
PF3D7_0724200,1.7714233400000001
PF3D7_1220300,0.583761215
PF3D7_0213400,0.362379342
PF3D7_1320500,1.6879690900000002
PF3D7_1438700,0.7643454964999999
PF3D7_0716000,0.00615487387
PF3D7_1362500,1.77900854
PF3D7_1127900,0.6076589835
PF3D7_1146300,0.627205014
PF3D7_0419100,1.287751852
PF3D7_1308000,1.19258022
PF3D7_1456400,1.21938741
PF3D7_1206500,0.878727913
PF3D7_0204600,1.4346559
PF3D7_1117200,1.39205086
PF3D7_0810000,3.08420086
PF3D7_1308100,1.1686078915
PF3D7_0515300,2.01927185
PF3D7_1349200,2.1426569235
PF3D7_0215600,0.525317907
PF3D7_1451400,2.112324
PF3D7_1121000,2.95786572
PF3D7_1311800,2.41936255
PF3D7_0421900,1.27629757
PF3D7_1142000,3.23420429
PF3D7_0625500,1.888604203
PF3D7_0937400,2.82425022
PF3D7_1200200,0.9681169235
PF3D7_0528400,1.2560308
PF3D7_1403900,2.63860893
PF3D7_0215300,2.36958528
PF3D7_0924100,2.36476183
PF3D7_1407800,1.6340931236666665
PF3D7_1348000,2.30782843
PF3D7_1004600,0.41414728749999996
PF3D7_1102800,0.723860443
PF3D7_0809600,2.21151447
PF3D7_1323900,1.302273512
PF3D7_1441400,0.7751894
PF3D7_1408500,2.29078245
PF3D7_1440300,0.987338006
PF3D7_1033900,0.658558011
PF3D7_0425200,1.452680379
PF3D7_0806200,1.281905415
PF3D7_1133500,2.108304415
PF3D7_0928100,2.39956188
PF3D7_0512400,0.952296078
PF3D7_1303600,1.43213523
PF3D7_1348600,1.1345332325000002
PF3D7_1209700,3.56018043
PF3D7_0109300,1.7540071
PF3D7_1452700,0.345495939
PF3D7_0807300,1.5298061269999998
PF3D7_0417100,1.696668865
PF3D7_1301900,2.13308287
PF3D7_0628800,2.18290806
PF3D7_0607200,1.73743105
PF3D7_1315900,1.59959888
PF3D7_0103700,0.721853733
PF3D7_0324800,2.55036592
PF3D7_1005700,1.88273144
PF3D7_0911200,1.37718296
PF3D7_1451900,0.772657871
PF3D7_1141900,0.0994414687
PF3D7_1361000,0.35461092
PF3D7_0214400,1.8030147523333333
PF3D7_1331300,1.91978884
PF3D7_1443000,1.1965647606499998
PF3D7_1428600,1.84933662
PF3D7_0818100,0.81555903
PF3D7_0102600,0.988771915
PF3D7_1126400,1.956039625
PF3D7_0730700,2.05216122
PF3D7_0508700,1.4629983116666667
PF3D7_1369400,1.2519447785
PF3D7_1103100,0.532944202
PF3D7_1231300,0.318706423
PF3D7_0628400,0.0546779633
PF3D7_1359500,1.630293135
PF3D7_1245900,1.27370262
PF3D7_0612000,0.35633713
PF3D7_0509600,2.20542192
PF3D7_0104300,0.985189795
PF3D7_1251100,1.5008049
PF3D7_0406700,1.5329976669999998
PF3D7_0816400,2.71967101
PF3D7_0709800,2.28122258
PF3D7_0915400,3.88546944
PF3D7_1315200,1.21293867
PF3D7_0622000,1.97559953
PF3D7_1420400,1.81728363
PF3D7_1118200,1.69621706
PF3D7_0622300,0.316635489
PF3D7_0503500,1.76693726
PF3D7_1344500,0.393275738
PF3D7_1337700,0.446313858
PF3D7_1141800,0.269767761
PF3D7_0719100,2.45568609
PF3D7_1150200,1.606918695
PF3D7_1225100,1.350156485
PF3D7_1410600,0.481996119
PF3D7_1367800,1.17713678
PF3D7_0503200,0.7841502890000001
PF3D7_0308700,0.3565081585
PF3D7_1334300,1.44119978
PF3D7_0706100,1.63518739
PF3D7_0402400,0.623864651
PF3D7_1423400,1.46075892
PF3D7_1255000,0.27352665084
PF3D7_1139700,0.333589077
PF3D7_0821300,2.31724024
PF3D7_1120800,1.16734362
PF3D7_1342900,0.783918619
PF3D7_1324700,0.7096067954
PF3D7_0518800,0.721143723
PF3D7_1358100,1.90949345
PF3D7_0920800,0.944950342
PF3D7_1414500,0.0729106963
PF3D7_0425400,0.617854238
PF3D7_0616800,1.76662064
PF3D7_1475100,1.62592459
PF3D7_1474000,1.4105405785
PF3D7_0607100,0.5440327225
PF3D7_0632800,1.0541087583000002
PF3D7_1001200,0.411083639
PF3D7_1202300,1.08267498
PF3D7_1443700,1.4016705775
PF3D7_1326700,0.42001459
PF3D7_1342000,0.629382551
PF3D7_0629000,1.1331634906666666
PF3D7_1351000,1.69693613
PF3D7_0921100,2.28212738
PF3D7_0532500,1.74773741
PF3D7_1030600,0.900770664
PF3D7_0403800,0.0204290207
PF3D7_1150300,2.0922718
PF3D7_1315700,0.841980934
PF3D7_1030400,1.12194383
PF3D7_1366200,0.350204527
PF3D7_0708000,0.322880983
PF3D7_1356100,1.54488516
PF3D7_0900100,0.3331144155
PF3D7_0529600,1.170418502
PF3D7_1301700,1.1705980765
PF3D7_0904000,1.0187189285
PF3D7_0304800,0.81856811
PF3D7_1206400,0.4216587045
PF3D7_1315000,0.572601795
PF3D7_0728900,2.40834641
PF3D7_0507600,1.9259907
PF3D7_0917200,0.988777637
PF3D7_1005000,0.000817704946
PF3D7_1312000,2.25568891
PF3D7_0302800,2.04065895
PF3D7_0304200,0.250112772
PF3D7_0607000,0.789485931
PF3D7_0319300,1.6993991933333332
PF3D7_0316200,0.987210631
PF3D7_0509800,1.66053963
PF3D7_1475800,1.32584429
PF3D7_0507000,1.56940031
PF3D7_1369300,1.036197512
PF3D7_1146500,2.01879787
PF3D7_1364500,0.8412166249999999
PF3D7_1357200,1.39178449
PF3D7_1439100,2.11456442
PF3D7_0609100,0.211070001
PF3D7_1362600,0.6733704505
PF3D7_1414000,0.435646623
PF3D7_0823900,0.76467067
PF3D7_0925400,1.16333377
PF3D7_0828300,0.7180496455000001
PF3D7_1133100,0.676254153
PF3D7_0919500,2.24090099
PF3D7_0617300,0.827177405
PF3D7_0828900,0.45285504335000004
PF3D7_0408700,0.8381806465
PF3D7_1360400,1.14064097
PF3D7_1458400,0.273021758
PF3D7_0215500,0.408549726
PF3D7_1134600,1.50971889
PF3D7_1456200,1.35251427
PF3D7_0610600,0.9777677671999999
PF3D7_0105800,1.53523159
PF3D7_0821500,0.700024426
PF3D7_0324500,0.517577589
PF3D7_0213100,0.125479713
PF3D7_0616100,0.980209231
PF3D7_1018600,0.0135658374
PF3D7_1407500,0.353670649
PF3D7_1477800,1.7803793
PF3D7_0812300,0.282655895
PF3D7_1314000,1.66056156
PF3D7_1339400,1.24829483
PF3D7_0504900,0.138201237
PF3D7_1311100,0.49654260255
PF3D7_1334200,0.47253513729999996
PF3D7_0315000,0.90273881
PF3D7_1341700,0.2314146457
PF3D7_1245200,1.55448604
PF3D7_0211400,1.11134672
PF3D7_1130000,0.967737198
PF3D7_1441600,0.389806479
PF3D7_0833000,1.49661446
PF3D7_1356500,0.8788628574999999
PF3D7_0801400,0.778540552
PF3D7_1320600,0.00823473558
PF3D7_0815700,0.544458866
PF3D7_1147900,2.05754328
PF3D7_1207800,0.775833011
PF3D7_0221500,1.37467122
PF3D7_1355200,0.0804328099
PF3D7_0527600,1.68545532
PF3D7_0609200,2.12942863
PF3D7_0526300,1.032269
PF3D7_1438500,0.364636034
PF3D7_1359100,0.248707354
PF3D7_0533100,1.16029596
PF3D7_0110700,1.32991731
PF3D7_0525400,0.404491603
PF3D7_0520000,1.17829525
PF3D7_0819800,1.07520533
PF3D7_1126500,1.7479118699999998
PF3D7_1421000,1.31892097
PF3D7_0705700,1.153759
PF3D7_1030100,0.315673113
PF3D7_1303400,0.710418701
PF3D7_0414500,1.73631668
PF3D7_1327500,1.69162321
PF3D7_1466000,0.142154753
PF3D7_0920600,0.969898224
PF3D7_0219200,0.339799285
PF3D7_0801700,1.28965998
PF3D7_1003800,0.866585255
PF3D7_1405800,0.85437195
PF3D7_1020400,1.19971728
PF3D7_1436800,1.33185148
PF3D7_1437000,0.65915513
PF3D7_0810500,1.18454194
PF3D7_0102100,0.5977135
PF3D7_0935900,1.06699705
PF3D7_1017400,0.0669543594
PF3D7_1320100,0.630681038
PF3D7_0204100,1.2217828
PF3D7_1217700,0.787691355
PF3D7_1446700,1.30147779
PF3D7_1208500,1.54419851
PF3D7_0425100,1.1300734865
PF3D7_1434600,1.61955976
PF3D7_1321000,1.31104517
PF3D7_0208800,0.359759927
PF3D7_0425500,0.024087131
PF3D7_0322400,0.411064267
PF3D7_0211200,0.485741109
PF3D7_1364700,0.27957260650000004
PF3D7_0311300,1.6358223
PF3D7_1442600,0.574896336
PF3D7_0620500,1.24853027
PF3D7_0918500,0.231191754
PF3D7_1041000,0.6673113105
PF3D7_0303800,1.36171687
PF3D7_0923000,0.608017206
PF3D7_0930600,0.17268154
PF3D7_1233300,0.409071386
PF3D7_0518300,1.16623485
PF3D7_1037200,0.702661365
PF3D7_0517400,0.5907224356999999
PF3D7_0518600,0.935799301
PF3D7_0506000,1.54911613
PF3D7_0101800,0.8093305829999999
PF3D7_1329200,0.112431526
PF3D7_1336200,0.6133627967
PF3D7_1317600,1.15624452
PF3D7_1311200,0.80483079
PF3D7_0608100,0.142755151
PF3D7_0915500,1.32216251
PF3D7_1238400,1.30188727
PF3D7_0106100,0.270467818
PF3D7_0532900,1.45224464
PF3D7_0919300,1.28580582
PF3D7_0506900,0.376137972
PF3D7_1311300,1.2875632
PF3D7_1363300,0.710616946
PF3D7_0105500,0.252248049
PF3D7_0502600,1.0751598785
PF3D7_1208400,0.534319997
PF3D7_1370300,0.754755497
PF3D7_0630400,0.259401351
PF3D7_1302800,3.88622284e-05
