Gene,XGBoostGain
PF3D7_1372000,25.223110139999992
PF3D7_1246300,17.87959255733333
PF3D7_0705700,9.64532471
PF3D7_0301400,12.0882821
PF3D7_0624800,4.8942013611999995
PF3D7_0934800,6.72465515
PF3D7_0102300,1.1422943475
PF3D7_1115600,15.663361195
PF3D7_1207400,5.53622692325
PF3D7_1120900,12.4119501
PF3D7_1038700,11.485382625272727
PF3D7_0108000,13.7657948
PF3D7_1337800,6.41414261
PF3D7_0509600,2.4896944888000005
PF3D7_0831400,24.349928900000002
PF3D7_0108500,9.237722855000001
PF3D7_0110500,4.18253994
PF3D7_1227500,8.50947571
PF3D7_0729200,5.312102075
PF3D7_0801700,8.28741074
PF3D7_1006500,4.333411215
PF3D7_1245300,15.554528353750001
PF3D7_0404900,8.352560599
PF3D7_1480000,6.57992935
PF3D7_1143600,7.667099
PF3D7_0813800,17.1164131
PF3D7_0523000,8.409429483499999
PF3D7_1366700,6.1056646765
PF3D7_0711700,13.185176850000001
PF3D7_1305400,8.90158081
PF3D7_1025300,6.87844849
PF3D7_1327200,4.17090034
PF3D7_0108800,10.0693073
PF3D7_1451300,4.98898446525
PF3D7_0706800,4.93045807
PF3D7_1202600,6.94716644
PF3D7_0215100,0.430537701
PF3D7_1013900,5.34833813
PF3D7_0805000,12.395605462
PF3D7_1240000,12.464798
PF3D7_1249500,9.83108521
PF3D7_1234200,7.55065918
PF3D7_0310200,9.34101105
PF3D7_0106800,1.0506736
PF3D7_0529000,12.1268134855
PF3D7_1346800,7.73329878
PF3D7_1313600,3.50126076
PF3D7_0425300,7.21470499
PF3D7_1411700,1.63664818
PF3D7_1224700,27.5647697
PF3D7_0218600,14.041569598999999
PF3D7_1310500,14.2728729
PF3D7_1018900,7.478874210000001
PF3D7_0811700,11.3727741
PF3D7_1476900,3.64946228225
PF3D7_1037200,8.23768044
PF3D7_0407300,4.554699836999999
PF3D7_0423400,4.27790451
PF3D7_0927000,2.06013107
PF3D7_1112900,6.93517685
PF3D7_1423000,17.0739288
PF3D7_0205500,11.5456238
PF3D7_1401000,5.01528835
PF3D7_0928300,8.12356567
PF3D7_0914200,10.4527817006
PF3D7_1232500,7.79268742
PF3D7_1458700,2.4264824134333334
PF3D7_0710200,7.2083058399999995
PF3D7_0321600,9.01795006
PF3D7_0717000,6.48752213
PF3D7_0715100,4.774935823333334
PF3D7_1315200,4.561760965
PF3D7_0212100,0.63109684
PF3D7_0532200,4.729341265
PF3D7_1133500,2.650919811777778
PF3D7_0115700,4.90660274
PF3D7_1400500,5.6850071
PF3D7_0908100,2.43765664
PF3D7_1217300,3.63283523
PF3D7_0306300,2.159132185
PF3D7_1107700,7.59228339222222
PF3D7_0415500,3.4564512121499997
PF3D7_1238600,8.82534981
PF3D7_1120200,2.2930283153333333
PF3D7_1336200,2.29230261
PF3D7_0609300,8.98168945
PF3D7_0213600,3.0234344
PF3D7_1015000,7.34707642
PF3D7_0520600,4.144740345
PF3D7_1355600,5.63973618
PF3D7_0214000,0.596144706
PF3D7_0502400,20.8888264
PF3D7_0206200,3.57845402
PF3D7_0202000,4.9281391455
PF3D7_0932300,7.6388731
PF3D7_1129700,10.615303
PF3D7_0400700,2.240476252
PF3D7_1429300,1.76036072
PF3D7_1130500,14.164956726666666
PF3D7_1207900,7.19862366
PF3D7_1422600,6.03769684
PF3D7_1248800,3.7974472
PF3D7_0405100,3.58874321
PF3D7_0209500,6.85274363
PF3D7_0717400,2.23902607
PF3D7_1207300,3.2902739
PF3D7_1223800,4.8163015661666675
PF3D7_0724100,6.29547119
PF3D7_1446800,6.63796997
PF3D7_1135100,2.48441625
PF3D7_0724900,8.147114483000001
PF3D7_1473200,15.8174429
PF3D7_0919700,8.50914955
PF3D7_0809700,8.72860622
PF3D7_1414500,9.47724056
PF3D7_0604700,9.85716248
PF3D7_1413100,8.07562542
PF3D7_1448000,8.02604675
PF3D7_1428400,8.10714722
PF3D7_1146700,3.205438511
PF3D7_1443400,3.84502411
PF3D7_0620000,3.29924583
PF3D7_1240100,4.6752367
PF3D7_0507000,1.0650303356666668
PF3D7_0215500,5.20999336
PF3D7_0825900,2.7980206
PF3D7_0515200,7.284463852666668
PF3D7_0628700,9.95320702
PF3D7_0629300,6.15417099
PF3D7_1255200,4.32059884
PF3D7_1413200,3.35501488
PF3D7_0525700,9.53603553
PF3D7_0727700,3.77958295925
PF3D7_0716500,5.46752644
PF3D7_1433100,8.47659302
PF3D7_1328400,6.688223376000001
PF3D7_1317700,6.99534369
PF3D7_0819800,6.350864530000001
PF3D7_1314700,6.45636098735
PF3D7_1246200,6.18622494
PF3D7_0706000,6.61120987
PF3D7_1146600,4.67004395
PF3D7_1224100,6.90055847
PF3D7_1003900,7.3555069
PF3D7_0732200,4.42682076
PF3D7_0934300,3.18450248
PF3D7_1119100,3.456103095
PF3D7_1133600,6.967725367500001
PF3D7_1357400,3.4603831749999996
PF3D7_0627300,2.19048667
PF3D7_1442000,3.856264545083333
PF3D7_1350600,9.16694641
PF3D7_1446900,5.23254347
PF3D7_1249200,10.6371689
PF3D7_1242100,5.34565735
PF3D7_1306900,1.63507259
PF3D7_0613600,4.20441055
PF3D7_1429900,20.7093582
PF3D7_1314100,4.46863605
PF3D7_0322700,3.94417763
PF3D7_0512900,0.776232719
PF3D7_1135300,6.66448784
PF3D7_0313300,0.380614281
PF3D7_0810200,5.33520889
PF3D7_1004200,11.086501105
PF3D7_1242600,5.2812503816000005
PF3D7_1205500,6.465250665
PF3D7_1476000,10.023304
PF3D7_1428200,2.0894705928018182
PF3D7_0802400,2.9626412048
PF3D7_0729300,4.34374046
PF3D7_1318000,7.706707
PF3D7_0523100,4.283830645
PF3D7_0620100,3.22520882
PF3D7_1235400,2.04438233
PF3D7_1369200,3.17096591
PF3D7_0105500,0.131188512
PF3D7_1129800,10.1475231575
PF3D7_1329000,4.86978912
PF3D7_0905200,4.13728046
PF3D7_1009400,0.821176529
PF3D7_1017700,2.41948175
PF3D7_1006700,4.90018082
PF3D7_1206600,2.868955615
PF3D7_0916600,1.31794739
PF3D7_0114900,1.5879365908181817
PF3D7_0215200,3.513378293
PF3D7_1249600,0.642076373
PF3D7_0113800,5.94068909
PF3D7_0420100,4.6762929
PF3D7_1001500,6.98431158
PF3D7_1351300,7.43212891
PF3D7_1468000,2.7138138976666664
PF3D7_1439600,4.09158039
PF3D7_0223400,6.39674854
PF3D7_1218200,5.94660473
PF3D7_1010700,5.8728693402
PF3D7_1473300,3.06401259
PF3D7_1346000,4.035351755000001
PF3D7_0501300,1.44007492
PF3D7_1404800,4.676343559999999
PF3D7_0301300,3.26286575325
PF3D7_1009000,2.3617331950000002
PF3D7_1239200,5.447228429999999
PF3D7_0623800,5.45514297
PF3D7_1019900,5.372859
PF3D7_1030900,4.10218239
PF3D7_1212900,0.799305739
PF3D7_1004900,4.40217781
PF3D7_0924100,3.98921466
PF3D7_0732000,2.75878
PF3D7_1365900,2.52345133
PF3D7_0506000,3.211564895
PF3D7_0825200,4.69836426
PF3D7_0706900,2.63115025
PF3D7_1302100,2.084682525
PF3D7_0627900,1.19578838
PF3D7_0935400,7.869152734999999
PF3D7_1215400,7.196002723333333
PF3D7_1123600,2.77800488
PF3D7_0709700,2.27358866
PF3D7_0818500,3.397956341
PF3D7_1115000,10.6936207
PF3D7_0708600,6.01230717
PF3D7_0323200,2.11227083
PF3D7_1123400,5.33630657
PF3D7_0302600,0.165235043
PF3D7_0306500,5.07528687
PF3D7_0704000,5.9883213
PF3D7_1425200,4.97616482
PF3D7_1341200,2.48986729
PF3D7_0510800,6.02841854
PF3D7_0318100,3.75097752
PF3D7_1022900,0.6321224393
PF3D7_0815000,1.93571353
PF3D7_0813600,2.23004222
PF3D7_1115500,7.0089159
PF3D7_0920100,5.13624239
PF3D7_1220500,6.10268974
PF3D7_1402200,4.303691226666666
PF3D7_1014900,5.67093754
PF3D7_0324100,3.17810607
PF3D7_0613100,2.5696948363333334
PF3D7_0602100,4.61836243
PF3D7_0415000,1.855231721666667
PF3D7_0410400,4.13453484
PF3D7_1225100,4.76018143
PF3D7_1240400,6.77857971
PF3D7_0308100,5.12400436
PF3D7_0618400,1.50597978
PF3D7_1238400,1.8148187786666667
PF3D7_0604000,0.309407711
PF3D7_1311400,1.74517536
PF3D7_1402700,9.66961861
PF3D7_0603300,4.49510193
PF3D7_1242000,2.14668465
PF3D7_1108000,3.65621042
