Gene,XGBoostGain
PF3D7_1372000,20.52783081285714
PF3D7_1246300,18.95561323375
PF3D7_0705700,7.585767745
PF3D7_0301400,10.1821213
PF3D7_0300100,2.82105279
PF3D7_1355400,4.3581078065
PF3D7_1225600,8.14370728
PF3D7_0207700,1.5
PF3D7_1115600,17.815604685
PF3D7_1466400,17.9636307
PF3D7_0812700,10.2432938
PF3D7_0421900,16.0354118
PF3D7_0108000,12.711112
PF3D7_1319000,8.07521248
PF3D7_0305000,8.86666679
PF3D7_0831400,22.84074115
PF3D7_0108500,10.3716965
PF3D7_0100600,1.39932132
PF3D7_1435500,7.6069068699999995
PF3D7_0706800,7.81547546
PF3D7_1006500,3.088303827175
PF3D7_1406700,6.842859600750001
PF3D7_0320900,7.998485416666665
PF3D7_0912800,7.5378437
PF3D7_0700400,6.52256775
PF3D7_0632200,1.6327788805
PF3D7_0523000,9.207877595714285
PF3D7_0711700,8.0823205335
PF3D7_1408100,11.6924744
PF3D7_0622300,5.382385490000001
PF3D7_0914200,16.7357849
PF3D7_0514500,8.59414768
PF3D7_0632400,2.476224003
PF3D7_0603400,8.6179285
PF3D7_1439900,4.983382644
PF3D7_1225800,3.8057821566666665
PF3D7_0318400,2.06899929
PF3D7_0519400,8.56388283
PF3D7_0107200,0.577748775
PF3D7_1117800,6.1008448600000005
PF3D7_1107700,12.049615833199999
PF3D7_1451300,6.4784269425
PF3D7_0520500,14.9151764
PF3D7_0914900,7.06977463
PF3D7_1325200,0.31764555
PF3D7_1310500,2.95235968
PF3D7_1467000,9.92913818
PF3D7_0316800,0.671876907
PF3D7_0910600,8.375473979999999
PF3D7_0514100,11.909091
PF3D7_1428200,5.2043617399999995
PF3D7_0610000,7.19157124
PF3D7_1472500,4.654236555
PF3D7_1205100,6.05125904
PF3D7_0805600,3.1829760990000002
PF3D7_0324100,4.43139744
PF3D7_1370300,27.4003391
PF3D7_0401800,6.04860634
PF3D7_1467800,6.1454134
PF3D7_1141400,7.00466251
PF3D7_1226700,9.59394836
PF3D7_0115400,1.48909736
PF3D7_1437800,2.4681108765
PF3D7_1133600,11.51802539
PF3D7_1314600,9.701254533333334
PF3D7_1458500,6.20234966
PF3D7_1464700,7.06529808
PF3D7_1343400,15.1898956
PF3D7_1470600,8.537964723333333
PF3D7_1416900,3.3940044654999997
PF3D7_1428400,8.243520426666667
PF3D7_0206800,7.305016134000001
PF3D7_0109100,4.5588007
PF3D7_0826900,5.00248718
PF3D7_0407900,5.4770174
PF3D7_0529300,1.7539459769999999
PF3D7_0511100,7.37716627
PF3D7_0725100,3.97445631
PF3D7_1311600,3.42050147
PF3D7_0514800,16.735580433333332
PF3D7_0322000,4.727968783666667
PF3D7_1452400,7.8323822
PF3D7_0212300,13.3128891
PF3D7_1130500,18.0781574
PF3D7_0620000,8.29227448
PF3D7_1400500,7.962019895
PF3D7_1323500,5.90193558
PF3D7_0103300,6.87346649
PF3D7_0201000,1.3323075754999998
PF3D7_0504100,2.424057356833333
PF3D7_0729200,13.2053146
PF3D7_0422500,5.061575423333333
PF3D7_1218200,8.2355814
PF3D7_0102400,8.20173645
PF3D7_1321400,2.6864519125
PF3D7_1209700,4.130881545
PF3D7_1325600,6.819773199999999
PF3D7_1367200,5.13785124
PF3D7_1242500,3.70220256
PF3D7_0502400,8.74347903
PF3D7_0206200,3.48505878
PF3D7_0202000,12.480526
PF3D7_1469400,7.84779453
PF3D7_0204600,1.72458076
PF3D7_1245300,19.226091666666665
PF3D7_1038700,12.890508082000002
PF3D7_0404900,9.56619356
PF3D7_0114800,7.66524696
PF3D7_0413400,2.4122601766666665
PF3D7_0711000,5.47482681
PF3D7_0803200,10.0017929
PF3D7_0915600,6.412323
PF3D7_1455100,8.4075607875
PF3D7_0714600,8.1973114
PF3D7_1206000,6.59317017
PF3D7_0730400,6.90395117
PF3D7_1304400,9.95491982
PF3D7_1120100,8.26023483
PF3D7_1436600,5.35047007
PF3D7_1230600,8.0899353
PF3D7_0500500,5.65190315
PF3D7_1469900,6.39404297
PF3D7_0215200,2.26985598
PF3D7_1322800,0.850464582
PF3D7_0918800,4.7120032300000005
PF3D7_1346200,4.70460081
PF3D7_1362600,2.62004882
PF3D7_1462000,4.77014923
PF3D7_1010700,3.1110313906
PF3D7_0935500,1.55955338
PF3D7_0532100,4.04586315
PF3D7_0830800,11.017649253333333
PF3D7_0928600,11.1026783
PF3D7_0922300,9.18906403
PF3D7_1150300,4.4895709366666665
PF3D7_0911000,5.90220642
PF3D7_1235700,12.6520233
PF3D7_1121700,5.097841946
PF3D7_1301800,7.23506355
PF3D7_1413200,4.091324602579999
PF3D7_0724500,9.71089172
PF3D7_0519900,3.9876878275
PF3D7_1421300,1.5993579599999999
PF3D7_0315400,5.33021164
PF3D7_0935400,10.559010823333333
PF3D7_1013000,7.28728294
PF3D7_1209900,1.90486264
PF3D7_0732300,2.7367301
PF3D7_0106700,0.683150351
PF3D7_1331600,6.96394253
PF3D7_1408600,6.46236944
PF3D7_0510700,1.09531498
PF3D7_1429800,9.56253052
PF3D7_1402700,3.104413985
PF3D7_1041000,8.47576714
PF3D7_0525700,4.16765635
PF3D7_1444000,8.80666542
PF3D7_0909200,4.00149679
PF3D7_0403300,3.83912063
PF3D7_0728300,7.33764648
PF3D7_0812000,2.74628639
PF3D7_0730700,1.91637909
PF3D7_1212100,5.106796301
PF3D7_0215100,5.02063751
PF3D7_1227200,4.49611521
PF3D7_0807100,3.918788273333334
PF3D7_0301000,6.75625753
PF3D7_1203000,4.133231719
PF3D7_0531700,6.204542625
PF3D7_1348900,7.04502296
PF3D7_1449300,5.12577438
PF3D7_0213400,2.2797610175
PF3D7_0411500,2.0948578700000002
PF3D7_1348700,9.92699242
PF3D7_0716900,5.941864015
PF3D7_1009000,3.6343874950000004
PF3D7_1361400,4.54951525
PF3D7_0912100,7.01453495
PF3D7_0406700,6.25690269
PF3D7_0720300,3.19680977
PF3D7_1429900,7.280932596666667
PF3D7_1027400,8.42285919
PF3D7_0715100,5.740203855000001
PF3D7_1372100,3.42180097
PF3D7_1143600,8.11604595
PF3D7_1210900,3.4436903
PF3D7_0520700,6.33509445
PF3D7_0930300,8.04550934
PF3D7_0512500,5.126383065000001
PF3D7_0915500,4.19518741
PF3D7_0900700,1.7514793285
PF3D7_1241100,5.8435359
PF3D7_1306100,1.4340288614999999
PF3D7_0713600,3.3924973
PF3D7_1446300,0.478960752
PF3D7_1131900,3.05639958
PF3D7_1329300,0.165329456
PF3D7_1013700,4.71681213
PF3D7_1200300,1.667096495
PF3D7_1319200,4.2108078
PF3D7_0712200,2.79205179
PF3D7_0806900,7.666912099999999
PF3D7_1204400,4.83977127
PF3D7_0202700,9.46364212
PF3D7_1476700,0.499130011
PF3D7_0820800,6.94079018
PF3D7_1032600,3.1918242
PF3D7_1020600,3.91966248
PF3D7_0306200,9.37815094
PF3D7_1479200,4.43955612
PF3D7_0319300,8.13394165
PF3D7_1348500,5.610643625
PF3D7_0802400,2.588887215
PF3D7_1003400,3.19902158
PF3D7_0919200,2.64964008
PF3D7_0104400,6.91732025
PF3D7_0916100,2.42915177
PF3D7_1466100,2.583508374
PF3D7_1223800,7.32453537
PF3D7_0216400,2.956984122333333
PF3D7_0621500,4.62312412
PF3D7_0413200,3.4086337866666665
PF3D7_1412100,1.9558128845
PF3D7_0400700,4.92251968
PF3D7_1001500,2.9890473859999998
PF3D7_1023600,4.77961636
PF3D7_1328400,10.018334193333335
PF3D7_1446200,4.82849496716
PF3D7_0723200,3.14802551
PF3D7_1349500,1.30945206
PF3D7_1317700,6.16180754
PF3D7_0319600,3.040796192
PF3D7_0318500,0.751528263
PF3D7_0616900,4.29251051
PF3D7_0425200,4.000658325333333
PF3D7_0611600,6.737593175
PF3D7_1321000,4.14723587
PF3D7_1239200,4.296107055
PF3D7_0505700,2.52347684
PF3D7_0505600,7.9160409
PF3D7_1429200,4.00365019
PF3D7_1346400,6.51167965
PF3D7_1147400,4.94316673
PF3D7_1309900,2.76366425
PF3D7_0306700,2.1610196555
PF3D7_1129800,9.846962172000001
PF3D7_1329000,4.150594073333333
PF3D7_0416900,2.83439684
PF3D7_1234800,2.79611731
PF3D7_0215700,4.78969574
PF3D7_0213200,1.73667908
PF3D7_1009700,1.28111267
PF3D7_0422700,0.0648533851
PF3D7_0527600,5.26047707
PF3D7_1329400,5.16519928
PF3D7_0401500,7.14003229
PF3D7_1314200,6.00936651
PF3D7_0423700,5.2142868
PF3D7_0220000,3.37676454
PF3D7_1020900,5.13194275
PF3D7_0609700,5.17893314
PF3D7_0223400,3.81790257
PF3D7_0927900,5.10985565
PF3D7_1306300,3.24905396
PF3D7_0832900,2.07146072
PF3D7_1302200,5.04154539
PF3D7_0705900,2.07123399
PF3D7_1202900,4.13569403
PF3D7_1356600,0.269960761
PF3D7_1230400,2.84051704
PF3D7_1135600,8.17594147
PF3D7_0311000,4.50099754
PF3D7_0114700,2.467185198
PF3D7_0624500,8.4335022
PF3D7_1221600,3.26816827195
PF3D7_1465800,4.74267244
PF3D7_0212100,6.31903839
PF3D7_1118500,2.5429678
PF3D7_1458800,5.18193913
PF3D7_1359100,3.64700222
PF3D7_0313400,0.23878482
PF3D7_0218700,4.340343475
PF3D7_0402000,3.19336915
PF3D7_0925600,2.51975918
PF3D7_1220100,3.33127213
PF3D7_1013900,0.600019604
PF3D7_0200200,0.589783072
PF3D7_1353000,7.32580662
PF3D7_0316700,4.28265095
PF3D7_1248400,5.22305012
PF3D7_1100100,3.66860771
PF3D7_1348000,2.81155682
PF3D7_0518300,5.03452301
PF3D7_0805000,2.759282153333333
PF3D7_0718900,2.420535925
PF3D7_1448800,4.57303476
PF3D7_1208200,4.13227177
PF3D7_0621300,2.09499526
PF3D7_0404300,7.17866898
PF3D7_1248500,4.98292923
PF3D7_1034800,3.6624058450000003
PF3D7_0509600,1.8809410320000002
PF3D7_0917300,4.83097839
PF3D7_1442800,3.788490535
PF3D7_1326000,5.6139431
PF3D7_1369100,2.63024187
PF3D7_0715200,2.69045019
PF3D7_0912000,3.35823917
PF3D7_1005600,2.60515118
PF3D7_0605600,5.39827538
PF3D7_1345500,0.302650213
PF3D7_1352400,2.997386575
PF3D7_1476000,3.50807095
PF3D7_0722800,0.305607378
PF3D7_1139800,3.01180935
PF3D7_0929700,1.630216538
PF3D7_1243300,1.32336438
PF3D7_1118100,4.94924545
PF3D7_1200200,2.89924866
PF3D7_1207900,3.257658
PF3D7_1473300,1.4945823555000002
PF3D7_1028500,3.7204473
PF3D7_0618400,1.429350911
PF3D7_0207900,1.36079311
PF3D7_1011400,7.09650993
PF3D7_1027900,2.7343736885
PF3D7_0310100,3.02393341
PF3D7_0821900,2.69697785
PF3D7_1236300,2.9895823
PF3D7_0610900,1.34385705
PF3D7_0933500,2.615627645
PF3D7_1118200,7.03560638
PF3D7_0916700,5.10817623
PF3D7_1325900,5.1381712
PF3D7_0716400,3.4989748
PF3D7_1406000,2.1043050896666666
PF3D7_0801300,1.43876052
PF3D7_1421500,2.77485085
PF3D7_1225000,0.559182286
PF3D7_1447800,1.7363205
PF3D7_1221500,0.650310516
PF3D7_1442000,4.859442742500001
PF3D7_1013100,3.7800073017500004
PF3D7_1364400,7.69899559
PF3D7_1341600,3.04637814
PF3D7_1124900,3.28688049
PF3D7_0619900,3.00912857
PF3D7_0315000,6.18698931
PF3D7_0632500,6.11933804
PF3D7_0814100,2.85403633
PF3D7_0301900,1.87222683
PF3D7_0520000,5.33052206
PF3D7_1240300,1.6565512450000002
PF3D7_1212900,3.96496773
PF3D7_0905200,1.06974161
PF3D7_1023000,0.426233888
PF3D7_1448000,1.8291150695
PF3D7_0819400,1.01617813
PF3D7_0411700,0.7590945955
PF3D7_1308200,0.56989032
PF3D7_1335300,5.50574207
PF3D7_0929600,5.00504017
PF3D7_1006000,1.45643198
PF3D7_0522700,2.82867813
PF3D7_1213200,4.955779075000001
PF3D7_0220300,4.2647953
PF3D7_0106100,3.34815598
PF3D7_1033100,5.38252258
PF3D7_0532500,5.19376326
PF3D7_1113100,3.14727211
PF3D7_0719000,4.74802589
PF3D7_1318400,1.59731126
PF3D7_0518200,0.435822606
PF3D7_1253700,2.7076334400000004
PF3D7_0709200,1.92061388
PF3D7_1212200,2.50923157
PF3D7_0415500,2.3189373
PF3D7_0401700,2.60690498
PF3D7_1319800,2.4235611
PF3D7_1359800,3.599641323333333
PF3D7_1408300,7.28736448
PF3D7_1474200,4.21780014
PF3D7_0711200,3.74761486
PF3D7_1460400,2.93891621
PF3D7_0320800,0.23214972
PF3D7_1244900,2.26108885
PF3D7_1457300,2.93798065
PF3D7_1411900,2.2301547824999997
PF3D7_1119600,5.29972649
PF3D7_0413600,2.87804604
PF3D7_0823400,1.42657328
PF3D7_1136200,1.38635379
